crawl_time,area_id,district,filter_type,filter_name,page,url,status,new_count
2026-07-01T20:19:35,21,涪陵,area,60㎡以下,13,https://m.daojiale.com/cq/ershoufangPage?pageNo=13&areaId=21&builtArea=0-60,ok,11
2026-07-01T20:19:36,21,涪陵,area,60㎡以下,14,https://m.daojiale.com/cq/ershoufangPage?pageNo=14&areaId=21&builtArea=0-60,ok,10
2026-07-01T20:19:37,21,涪陵,area,60㎡以下,15,https://m.daojiale.com/cq/ershoufangPage?pageNo=15&areaId=21&builtArea=0-60,ok,5
2026-07-01T20:19:38,21,涪陵,area,60㎡以下,16,https://m.daojiale.com/cq/ershoufangPage?pageNo=16&areaId=21&builtArea=0-60,ok,12
2026-07-01T20:19:39,21,涪陵,area,60㎡以下,17,https://m.daojiale.com/cq/ershoufangPage?pageNo=17&areaId=21&builtArea=0-60,ok,6
2026-07-01T20:19:41,21,涪陵,area,60㎡以下,18,https://m.daojiale.com/cq/ershoufangPage?pageNo=18&areaId=21&builtArea=0-60,ok,10
2026-07-01T20:19:42,21,涪陵,area,60㎡以下,19,https://m.daojiale.com/cq/ershoufangPage?pageNo=19&areaId=21&builtArea=0-60,ok,13
2026-07-01T20:19:43,21,涪陵,area,60㎡以下,20,https://m.daojiale.com/cq/ershoufangPage?pageNo=20&areaId=21&builtArea=0-60,ok,7
2026-07-01T20:19:44,21,涪陵,area,60㎡以下,21,https://m.daojiale.com/cq/ershoufangPage?pageNo=21&areaId=21&builtArea=0-60,ok,9
2026-07-01T20:19:45,21,涪陵,area,60㎡以下,22,https://m.daojiale.com/cq/ershoufangPage?pageNo=22&areaId=21&builtArea=0-60,ok,13
2026-07-01T20:19:46,21,涪陵,area,60㎡以下,23,https://m.daojiale.com/cq/ershoufangPage?pageNo=23&areaId=21&builtArea=0-60,ok,10
2026-07-01T20:19:47,21,涪陵,area,60㎡以下,24,https://m.daojiale.com/cq/ershoufangPage?pageNo=24&areaId=21&builtArea=0-60,ok,11
2026-07-01T20:19:48,21,涪陵,area,60㎡以下,25,https://m.daojiale.com/cq/ershoufangPage?pageNo=25&areaId=21&builtArea=0-60,ok,10
2026-07-01T20:19:49,21,涪陵,area,60㎡以下,26,https://m.daojiale.com/cq/ershoufangPage?pageNo=26&areaId=21&builtArea=0-60,ok,15
2026-07-01T20:19:50,21,涪陵,area,60㎡以下,27,https://m.daojiale.com/cq/ershoufangPage?pageNo=27&areaId=21&builtArea=0-60,ok,8
2026-07-01T20:19:51,21,涪陵,area,60㎡以下,28,https://m.daojiale.com/cq/ershoufangPage?pageNo=28&areaId=21&builtArea=0-60,ok,8
2026-07-01T20:19:52,21,涪陵,area,60㎡以下,29,https://m.daojiale.com/cq/ershoufangPage?pageNo=29&areaId=21&builtArea=0-60,ok,7
2026-07-01T20:19:54,21,涪陵,area,60㎡以下,30,https://m.daojiale.com/cq/ershoufangPage?pageNo=30&areaId=21&builtArea=0-60,ok,2
2026-07-01T20:19:55,21,涪陵,area,60-80㎡,1,https://m.daojiale.com/cq/ershoufangPage?pageNo=1&areaId=21&builtArea=60-80,ok,0
2026-07-01T20:19:56,21,涪陵,area,60-80㎡,2,https://m.daojiale.com/cq/ershoufangPage?pageNo=2&areaId=21&builtArea=60-80,ok,0
2026-07-01T20:19:57,21,涪陵,area,60-80㎡,3,https://m.daojiale.com/cq/ershoufangPage?pageNo=3&areaId=21&builtArea=60-80,ok,0
2026-07-01T20:19:57,21,涪陵,area,80-110㎡,1,https://m.daojiale.com/cq/ershoufangPage?pageNo=1&areaId=21&builtArea=80-110,ok,0
2026-07-01T20:19:58,21,涪陵,area,80-110㎡,2,https://m.daojiale.com/cq/ershoufangPage?pageNo=2&areaId=21&builtArea=80-110,ok,0
2026-07-01T20:19:59,21,涪陵,area,80-110㎡,3,https://m.daojiale.com/cq/ershoufangPage?pageNo=3&areaId=21&builtArea=80-110,ok,0
2026-07-01T20:19:59,21,涪陵,area,110-150㎡,1,https://m.daojiale.com/cq/ershoufangPage?pageNo=1&areaId=21&builtArea=110-150,ok,0
2026-07-01T20:20:01,21,涪陵,area,110-150㎡,2,https://m.daojiale.com/cq/ershoufangPage?pageNo=2&areaId=21&builtArea=110-150,ok,0
2026-07-01T20:20:02,21,涪陵,area,110-150㎡,3,https://m.daojiale.com/cq/ershoufangPage?pageNo=3&areaId=21&builtArea=110-150,ok,3
2026-07-01T20:20:03,21,涪陵,area,110-150㎡,4,https://m.daojiale.com/cq/ershoufangPage?pageNo=4&areaId=21&builtArea=110-150,ok,15
2026-07-01T20:20:04,21,涪陵,area,110-150㎡,5,https://m.daojiale.com/cq/ershoufangPage?pageNo=5&areaId=21&builtArea=110-150,ok,18
2026-07-01T20:20:06,21,涪陵,area,110-150㎡,6,https://m.daojiale.com/cq/ershoufangPage?pageNo=6&areaId=21&builtArea=110-150,ok,13
2026-07-01T20:20:07,21,涪陵,area,110-150㎡,7,https://m.daojiale.com/cq/ershoufangPage?pageNo=7&areaId=21&builtArea=110-150,ok,14
2026-07-01T20:20:08,21,涪陵,area,110-150㎡,8,https://m.daojiale.com/cq/ershoufangPage?pageNo=8&areaId=21&builtArea=110-150,ok,12
2026-07-01T20:20:09,21,涪陵,area,110-150㎡,9,https://m.daojiale.com/cq/ershoufangPage?pageNo=9&areaId=21&builtArea=110-150,ok,18
2026-07-01T20:20:10,21,涪陵,area,110-150㎡,10,https://m.daojiale.com/cq/ershoufangPage?pageNo=10&areaId=21&builtArea=110-150,ok,14
2026-07-01T20:20:11,21,涪陵,area,110-150㎡,11,https://m.daojiale.com/cq/ershoufangPage?pageNo=11&areaId=21&builtArea=110-150,ok,11
2026-07-01T20:20:12,21,涪陵,area,110-150㎡,12,https://m.daojiale.com/cq/ershoufangPage?pageNo=12&areaId=21&builtArea=110-150,ok,17
2026-07-01T20:20:13,21,涪陵,area,110-150㎡,13,https://m.daojiale.com/cq/ershoufangPage?pageNo=13&areaId=21&builtArea=110-150,ok,16
2026-07-01T20:20:14,21,涪陵,area,110-150㎡,14,https://m.daojiale.com/cq/ershoufangPage?pageNo=14&areaId=21&builtArea=110-150,ok,14
2026-07-01T20:20:16,21,涪陵,area,110-150㎡,15,https://m.daojiale.com/cq/ershoufangPage?pageNo=15&areaId=21&builtArea=110-150,ok,13
2026-07-01T20:20:17,21,涪陵,area,110-150㎡,16,https://m.daojiale.com/cq/ershoufangPage?pageNo=16&areaId=21&builtArea=110-150,ok,13
2026-07-01T20:20:18,21,涪陵,area,110-150㎡,17,https://m.daojiale.com/cq/ershoufangPage?pageNo=17&areaId=21&builtArea=110-150,ok,14
2026-07-01T20:20:19,21,涪陵,area,110-150㎡,18,https://m.daojiale.com/cq/ershoufangPage?pageNo=18&areaId=21&builtArea=110-150,ok,13
2026-07-01T20:20:20,21,涪陵,area,110-150㎡,19,https://m.daojiale.com/cq/ershoufangPage?pageNo=19&areaId=21&builtArea=110-150,ok,14
2026-07-01T20:20:21,21,涪陵,area,110-150㎡,20,https://m.daojiale.com/cq/ershoufangPage?pageNo=20&areaId=21&builtArea=110-150,ok,17
2026-07-01T20:20:22,21,涪陵,area,110-150㎡,21,https://m.daojiale.com/cq/ershoufangPage?pageNo=21&areaId=21&builtArea=110-150,ok,15
2026-07-01T20:20:23,21,涪陵,area,110-150㎡,22,https://m.daojiale.com/cq/ershoufangPage?pageNo=22&areaId=21&builtArea=110-150,ok,10
2026-07-01T20:20:24,21,涪陵,area,110-150㎡,23,https://m.daojiale.com/cq/ershoufangPage?pageNo=23&areaId=21&builtArea=110-150,ok,14
2026-07-01T20:20:26,21,涪陵,area,110-150㎡,24,https://m.daojiale.com/cq/ershoufangPage?pageNo=24&areaId=21&builtArea=110-150,ok,12
2026-07-01T20:20:27,21,涪陵,area,150-200㎡,1,https://m.daojiale.com/cq/ershoufangPage?pageNo=1&areaId=21&builtArea=150-200,ok,0
2026-07-01T20:20:28,21,涪陵,area,150-200㎡,2,https://m.daojiale.com/cq/ershoufangPage?pageNo=2&areaId=21&builtArea=150-200,ok,2
2026-07-01T20:20:29,21,涪陵,area,150-200㎡,3,https://m.daojiale.com/cq/ershoufangPage?pageNo=3&areaId=21&builtArea=150-200,ok,3
2026-07-01T20:20:30,21,涪陵,area,150-200㎡,4,https://m.daojiale.com/cq/ershoufangPage?pageNo=4&areaId=21&builtArea=150-200,ok,1
2026-07-01T20:20:31,21,涪陵,area,150-200㎡,5,https://m.daojiale.com/cq/ershoufangPage?pageNo=5&areaId=21&builtArea=150-200,ok,4
2026-07-01T20:20:32,21,涪陵,area,150-200㎡,6,https://m.daojiale.com/cq/ershoufangPage?pageNo=6&areaId=21&builtArea=150-200,ok,3
2026-07-01T20:20:33,21,涪陵,area,150-200㎡,7,https://m.daojiale.com/cq/ershoufangPage?pageNo=7&areaId=21&builtArea=150-200,ok,4
2026-07-01T20:20:34,21,涪陵,area,150-200㎡,8,https://m.daojiale.com/cq/ershoufangPage?pageNo=8&areaId=21&builtArea=150-200,ok,2
2026-07-01T20:20:35,21,涪陵,area,150-200㎡,9,https://m.daojiale.com/cq/ershoufangPage?pageNo=9&areaId=21&builtArea=150-200,ok,5
2026-07-01T20:20:37,21,涪陵,area,150-200㎡,10,https://m.daojiale.com/cq/ershoufangPage?pageNo=10&areaId=21&builtArea=150-200,ok,18
2026-07-01T20:20:38,21,涪陵,area,150-200㎡,11,https://m.daojiale.com/cq/ershoufangPage?pageNo=11&areaId=21&builtArea=150-200,ok,11
2026-07-01T20:20:39,21,涪陵,area,150-200㎡,12,https://m.daojiale.com/cq/ershoufangPage?pageNo=12&areaId=21&builtArea=150-200,ok,17
2026-07-01T20:20:40,21,涪陵,area,150-200㎡,13,https://m.daojiale.com/cq/ershoufangPage?pageNo=13&areaId=21&builtArea=150-200,ok,14
2026-07-01T20:20:41,21,涪陵,area,150-200㎡,14,https://m.daojiale.com/cq/ershoufangPage?pageNo=14&areaId=21&builtArea=150-200,ok,18
2026-07-01T20:20:42,21,涪陵,area,150-200㎡,15,https://m.daojiale.com/cq/ershoufangPage?pageNo=15&areaId=21&builtArea=150-200,ok,15
2026-07-01T20:20:44,21,涪陵,area,150-200㎡,16,https://m.daojiale.com/cq/ershoufangPage?pageNo=16&areaId=21&builtArea=150-200,ok,13
2026-07-01T20:20:45,21,涪陵,area,150-200㎡,17,https://m.daojiale.com/cq/ershoufangPage?pageNo=17&areaId=21&builtArea=150-200,ok,16
2026-07-01T20:20:46,21,涪陵,area,150-200㎡,18,https://m.daojiale.com/cq/ershoufangPage?pageNo=18&areaId=21&builtArea=150-200,ok,16
2026-07-01T20:20:47,21,涪陵,area,150-200㎡,19,https://m.daojiale.com/cq/ershoufangPage?pageNo=19&areaId=21&builtArea=150-200,ok,16
2026-07-01T20:20:48,21,涪陵,area,150-200㎡,20,https://m.daojiale.com/cq/ershoufangPage?pageNo=20&areaId=21&builtArea=150-200,ok,11
2026-07-01T20:20:49,21,涪陵,area,150-200㎡,21,https://m.daojiale.com/cq/ershoufangPage?pageNo=21&areaId=21&builtArea=150-200,ok,16
2026-07-01T20:20:50,21,涪陵,area,150-200㎡,22,https://m.daojiale.com/cq/ershoufangPage?pageNo=22&areaId=21&builtArea=150-200,ok,11
2026-07-01T20:20:51,21,涪陵,area,150-200㎡,23,https://m.daojiale.com/cq/ershoufangPage?pageNo=23&areaId=21&builtArea=150-200,ok,14
2026-07-01T20:20:52,21,涪陵,area,150-200㎡,24,https://m.daojiale.com/cq/ershoufangPage?pageNo=24&areaId=21&builtArea=150-200,ok,16
2026-07-01T20:20:53,21,涪陵,area,150-200㎡,25,https://m.daojiale.com/cq/ershoufangPage?pageNo=25&areaId=21&builtArea=150-200,ok,12
2026-07-01T20:20:55,21,涪陵,area,150-200㎡,26,https://m.daojiale.com/cq/ershoufangPage?pageNo=26&areaId=21&builtArea=150-200,ok,10
2026-07-01T20:20:56,21,涪陵,area,150-200㎡,27,https://m.daojiale.com/cq/ershoufangPage?pageNo=27&areaId=21&builtArea=150-200,ok,16
2026-07-01T20:20:57,21,涪陵,area,150-200㎡,28,https://m.daojiale.com/cq/ershoufangPage?pageNo=28&areaId=21&builtArea=150-200,ok,14
2026-07-01T20:20:58,21,涪陵,area,150-200㎡,29,https://m.daojiale.com/cq/ershoufangPage?pageNo=29&areaId=21&builtArea=150-200,ok,2
2026-07-01T20:20:59,21,涪陵,area,200㎡及以上,1,https://m.daojiale.com/cq/ershoufangPage?pageNo=1&areaId=21&builtArea=200-%2A,ok,1
2026-07-01T20:21:00,21,涪陵,area,200㎡及以上,2,https://m.daojiale.com/cq/ershoufangPage?pageNo=2&areaId=21&builtArea=200-%2A,ok,1
2026-07-01T20:21:01,21,涪陵,area,200㎡及以上,3,https://m.daojiale.com/cq/ershoufangPage?pageNo=3&areaId=21&builtArea=200-%2A,ok,4
2026-07-01T20:21:03,21,涪陵,area,200㎡及以上,4,https://m.daojiale.com/cq/ershoufangPage?pageNo=4&areaId=21&builtArea=200-%2A,ok,7
2026-07-01T20:21:04,21,涪陵,area,200㎡及以上,5,https://m.daojiale.com/cq/ershoufangPage?pageNo=5&areaId=21&builtArea=200-%2A,ok,3
2026-07-01T20:21:05,21,涪陵,area,200㎡及以上,6,https://m.daojiale.com/cq/ershoufangPage?pageNo=6&areaId=21&builtArea=200-%2A,ok,1
2026-07-01T20:21:06,21,涪陵,area,200㎡及以上,7,https://m.daojiale.com/cq/ershoufangPage?pageNo=7&areaId=21&builtArea=200-%2A,ok,0
2026-07-01T20:21:07,21,涪陵,area,200㎡及以上,8,https://m.daojiale.com/cq/ershoufangPage?pageNo=8&areaId=21&builtArea=200-%2A,ok,0
2026-07-01T20:21:08,21,涪陵,area,200㎡及以上,9,https://m.daojiale.com/cq/ershoufangPage?pageNo=9&areaId=21&builtArea=200-%2A,ok,0
2026-07-01T20:21:08,22,永川,base,不限,1,https://m.daojiale.com/cq/ershoufangPage?pageNo=1&areaId=22,ok,20
2026-07-01T20:21:09,22,永川,base,不限,2,https://m.daojiale.com/cq/ershoufangPage?pageNo=2&areaId=22,ok,20
2026-07-01T20:21:10,22,永川,base,不限,3,https://m.daojiale.com/cq/ershoufangPage?pageNo=3&areaId=22,ok,20
2026-07-01T20:21:11,22,永川,base,不限,4,https://m.daojiale.com/cq/ershoufangPage?pageNo=4&areaId=22,ok,20
2026-07-01T20:21:12,22,永川,base,不限,5,https://m.daojiale.com/cq/ershoufangPage?pageNo=5&areaId=22,ok,20
2026-07-01T20:21:14,22,永川,base,不限,6,https://m.daojiale.com/cq/ershoufangPage?pageNo=6&areaId=22,ok,20
2026-07-01T20:21:15,22,永川,base,不限,7,https://m.daojiale.com/cq/ershoufangPage?pageNo=7&areaId=22,ok,20
2026-07-01T20:21:16,22,永川,base,不限,8,https://m.daojiale.com/cq/ershoufangPage?pageNo=8&areaId=22,ok,20
2026-07-01T20:21:17,22,永川,base,不限,9,https://m.daojiale.com/cq/ershoufangPage?pageNo=9&areaId=22,ok,20
2026-07-01T20:21:18,22,永川,base,不限,10,https://m.daojiale.com/cq/ershoufangPage?pageNo=10&areaId=22,ok,20
2026-07-01T20:21:19,22,永川,base,不限,11,https://m.daojiale.com/cq/ershoufangPage?pageNo=11&areaId=22,ok,20
2026-07-01T20:21:20,22,永川,base,不限,12,https://m.daojiale.com/cq/ershoufangPage?pageNo=12&areaId=22,ok,20
2026-07-01T20:21:21,22,永川,base,不限,13,https://m.daojiale.com/cq/ershoufangPage?pageNo=13&areaId=22,ok,20
2026-07-01T20:21:22,22,永川,base,不限,14,https://m.daojiale.com/cq/ershoufangPage?pageNo=14&areaId=22,ok,20
2026-07-01T20:21:23,22,永川,base,不限,15,https://m.daojiale.com/cq/ershoufangPage?pageNo=15&areaId=22,ok,20
2026-07-01T20:21:25,22,永川,price,100万以下,1,https://m.daojiale.com/cq/ershoufangPage?pageNo=1&areaId=22&saletotal=0-100,ok,0
2026-07-01T20:21:26,22,永川,price,100万以下,2,https://m.daojiale.com/cq/ershoufangPage?pageNo=2&areaId=22&saletotal=0-100,ok,0
2026-07-01T20:21:27,22,永川,price,100万以下,3,https://m.daojiale.com/cq/ershoufangPage?pageNo=3&areaId=22&saletotal=0-100,ok,0
2026-07-01T20:21:27,22,永川,price,100-150万,1,https://m.daojiale.com/cq/ershoufangPage?pageNo=1&areaId=22&saletotal=100-150,ok,8
2026-07-01T20:21:28,22,永川,price,100-150万,2,https://m.daojiale.com/cq/ershoufangPage?pageNo=2&areaId=22&saletotal=100-150,ok,20
2026-07-01T20:21:29,22,永川,price,100-150万,3,https://m.daojiale.com/cq/ershoufangPage?pageNo=3&areaId=22&saletotal=100-150,ok,20
2026-07-01T20:21:30,22,永川,price,100-150万,4,https://m.daojiale.com/cq/ershoufangPage?pageNo=4&areaId=22&saletotal=100-150,ok,20
2026-07-01T20:21:31,22,永川,price,100-150万,5,https://m.daojiale.com/cq/ershoufangPage?pageNo=5&areaId=22&saletotal=100-150,ok,20
2026-07-01T20:21:33,22,永川,price,100-150万,6,https://m.daojiale.com/cq/ershoufangPage?pageNo=6&areaId=22&saletotal=100-150,ok,20
2026-07-01T20:21:34,22,永川,price,100-150万,7,https://m.daojiale.com/cq/ershoufangPage?pageNo=7&areaId=22&saletotal=100-150,ok,20
2026-07-01T20:21:35,22,永川,price,100-150万,8,https://m.daojiale.com/cq/ershoufangPage?pageNo=8&areaId=22&saletotal=100-150,ok,20
2026-07-01T20:21:36,22,永川,price,100-150万,9,https://m.daojiale.com/cq/ershoufangPage?pageNo=9&areaId=22&saletotal=100-150,ok,20
2026-07-01T20:21:37,22,永川,price,100-150万,10,https://m.daojiale.com/cq/ershoufangPage?pageNo=10&areaId=22&saletotal=100-150,ok,20
2026-07-01T20:21:38,22,永川,price,100-150万,11,https://m.daojiale.com/cq/ershoufangPage?pageNo=11&areaId=22&saletotal=100-150,ok,20
2026-07-01T20:21:39,22,永川,price,100-150万,12,https://m.daojiale.com/cq/ershoufangPage?pageNo=12&areaId=22&saletotal=100-150,ok,20
2026-07-01T20:21:40,22,永川,price,100-150万,13,https://m.daojiale.com/cq/ershoufangPage?pageNo=13&areaId=22&saletotal=100-150,ok,20
2026-07-01T20:21:41,22,永川,price,100-150万,14,https://m.daojiale.com/cq/ershoufangPage?pageNo=14&areaId=22&saletotal=100-150,ok,20
2026-07-01T20:21:43,22,永川,price,100-150万,15,https://m.daojiale.com/cq/ershoufangPage?pageNo=15&areaId=22&saletotal=100-150,ok,20
2026-07-01T20:21:44,22,永川,price,100-150万,16,https://m.daojiale.com/cq/ershoufangPage?pageNo=16&areaId=22&saletotal=100-150,ok,12
2026-07-01T20:21:45,22,永川,price,150-200万,1,https://m.daojiale.com/cq/ershoufangPage?pageNo=1&areaId=22&saletotal=150-200,ok,17
2026-07-01T20:21:46,22,永川,price,150-200万,2,https://m.daojiale.com/cq/ershoufangPage?pageNo=2&areaId=22&saletotal=150-200,ok,18
2026-07-01T20:21:47,22,永川,price,150-200万,3,https://m.daojiale.com/cq/ershoufangPage?pageNo=3&areaId=22&saletotal=150-200,ok,20
2026-07-01T20:21:48,22,永川,price,150-200万,4,https://m.daojiale.com/cq/ershoufangPage?pageNo=4&areaId=22&saletotal=150-200,ok,16
2026-07-01T20:21:49,22,永川,price,150-200万,5,https://m.daojiale.com/cq/ershoufangPage?pageNo=5&areaId=22&saletotal=150-200,ok,14
2026-07-01T20:21:50,22,永川,price,150-200万,6,https://m.daojiale.com/cq/ershoufangPage?pageNo=6&areaId=22&saletotal=150-200,ok,0
2026-07-01T20:21:51,22,永川,price,150-200万,7,https://m.daojiale.com/cq/ershoufangPage?pageNo=7&areaId=22&saletotal=150-200,ok,0
2026-07-01T20:21:52,22,永川,price,150-200万,8,https://m.daojiale.com/cq/ershoufangPage?pageNo=8&areaId=22&saletotal=150-200,ok,0
2026-07-01T20:21:52,22,永川,price,200-250万,1,https://m.daojiale.com/cq/ershoufangPage?pageNo=1&areaId=22&saletotal=200-250,ok,15
2026-07-01T20:21:53,22,永川,price,200-250万,2,https://m.daojiale.com/cq/ershoufangPage?pageNo=2&areaId=22&saletotal=200-250,ok,6
2026-07-01T20:21:55,22,永川,price,200-250万,3,https://m.daojiale.com/cq/ershoufangPage?pageNo=3&areaId=22&saletotal=200-250,ok,0
2026-07-01T20:21:56,22,永川,price,200-250万,4,https://m.daojiale.com/cq/ershoufangPage?pageNo=4&areaId=22&saletotal=200-250,ok,0
2026-07-01T20:21:57,22,永川,price,200-250万,5,https://m.daojiale.com/cq/ershoufangPage?pageNo=5&areaId=22&saletotal=200-250,ok,0
2026-07-01T20:21:57,22,永川,price,250-350万,1,https://m.daojiale.com/cq/ershoufangPage?pageNo=1&areaId=22&saletotal=250-350,ok,20
2026-07-01T20:21:58,22,永川,price,250-350万,2,https://m.daojiale.com/cq/ershoufangPage?pageNo=2&areaId=22&saletotal=250-350,ok,16
2026-07-01T20:21:59,22,永川,price,250-350万,3,https://m.daojiale.com/cq/ershoufangPage?pageNo=3&areaId=22&saletotal=250-350,ok,0
2026-07-01T20:22:00,22,永川,price,250-350万,4,https://m.daojiale.com/cq/ershoufangPage?pageNo=4&areaId=22&saletotal=250-350,ok,0
2026-07-01T20:22:01,22,永川,price,250-350万,5,https://m.daojiale.com/cq/ershoufangPage?pageNo=5&areaId=22&saletotal=250-350,ok,0
2026-07-01T20:22:01,22,永川,price,350万及以上,1,https://m.daojiale.com/cq/ershoufangPage?pageNo=1&areaId=22&saletotal=350-%2A,ok,7
2026-07-01T20:22:02,22,永川,price,350万及以上,2,https://m.daojiale.com/cq/ershoufangPage?pageNo=2&areaId=22&saletotal=350-%2A,ok,0
2026-07-01T20:22:03,22,永川,price,350万及以上,3,https://m.daojiale.com/cq/ershoufangPage?pageNo=3&areaId=22&saletotal=350-%2A,ok,0
2026-07-01T20:22:05,22,永川,price,350万及以上,4,https://m.daojiale.com/cq/ershoufangPage?pageNo=4&areaId=22&saletotal=350-%2A,ok,0
2026-07-01T20:22:05,22,永川,room,一室,1,https://m.daojiale.com/cq/ershoufangPage?pageNo=1&areaId=22&fang=1,ok,14
2026-07-01T20:22:06,22,永川,room,一室,2,https://m.daojiale.com/cq/ershoufangPage?pageNo=2&areaId=22&fang=1,ok,19
2026-07-01T20:22:07,22,永川,room,一室,3,https://m.daojiale.com/cq/ershoufangPage?pageNo=3&areaId=22&fang=1,ok,19
2026-07-01T20:22:08,22,永川,room,一室,4,https://m.daojiale.com/cq/ershoufangPage?pageNo=4&areaId=22&fang=1,ok,20
2026-07-01T20:22:09,22,永川,room,一室,5,https://m.daojiale.com/cq/ershoufangPage?pageNo=5&areaId=22&fang=1,ok,20
2026-07-01T20:22:10,22,永川,room,一室,6,https://m.daojiale.com/cq/ershoufangPage?pageNo=6&areaId=22&fang=1,ok,20
2026-07-01T20:22:11,22,永川,room,一室,7,https://m.daojiale.com/cq/ershoufangPage?pageNo=7&areaId=22&fang=1,ok,20
2026-07-01T20:22:12,22,永川,room,一室,8,https://m.daojiale.com/cq/ershoufangPage?pageNo=8&areaId=22&fang=1,ok,20
2026-07-01T20:22:13,22,永川,room,一室,9,https://m.daojiale.com/cq/ershoufangPage?pageNo=9&areaId=22&fang=1,ok,20
2026-07-01T20:22:14,22,永川,room,一室,10,https://m.daojiale.com/cq/ershoufangPage?pageNo=10&areaId=22&fang=1,ok,20
2026-07-01T20:22:15,22,永川,room,一室,11,https://m.daojiale.com/cq/ershoufangPage?pageNo=11&areaId=22&fang=1,ok,20
2026-07-01T20:22:16,22,永川,room,一室,12,https://m.daojiale.com/cq/ershoufangPage?pageNo=12&areaId=22&fang=1,ok,20
2026-07-01T20:22:18,22,永川,room,一室,13,https://m.daojiale.com/cq/ershoufangPage?pageNo=13&areaId=22&fang=1,ok,20
2026-07-01T20:22:19,22,永川,room,一室,14,https://m.daojiale.com/cq/ershoufangPage?pageNo=14&areaId=22&fang=1,ok,20
2026-07-01T20:22:20,22,永川,room,一室,15,https://m.daojiale.com/cq/ershoufangPage?pageNo=15&areaId=22&fang=1,ok,19
2026-07-01T20:22:21,22,永川,room,一室,16,https://m.daojiale.com/cq/ershoufangPage?pageNo=16&areaId=22&fang=1,ok,0
2026-07-01T20:22:22,22,永川,room,一室,17,https://m.daojiale.com/cq/ershoufangPage?pageNo=17&areaId=22&fang=1,ok,0
2026-07-01T20:22:23,22,永川,room,一室,18,https://m.daojiale.com/cq/ershoufangPage?pageNo=18&areaId=22&fang=1,ok,0
2026-07-01T20:22:23,22,永川,room,两室,1,https://m.daojiale.com/cq/ershoufangPage?pageNo=1&areaId=22&fang=2,ok,0
2026-07-01T20:22:24,22,永川,room,两室,2,https://m.daojiale.com/cq/ershoufangPage?pageNo=2&areaId=22&fang=2,ok,0
2026-07-01T20:22:25,22,永川,room,两室,3,https://m.daojiale.com/cq/ershoufangPage?pageNo=3&areaId=22&fang=2,ok,6
2026-07-01T20:22:26,22,永川,room,两室,4,https://m.daojiale.com/cq/ershoufangPage?pageNo=4&areaId=22&fang=2,ok,19
2026-07-01T20:22:27,22,永川,room,两室,5,https://m.daojiale.com/cq/ershoufangPage?pageNo=5&areaId=22&fang=2,ok,20
2026-07-01T20:22:28,22,永川,room,两室,6,https://m.daojiale.com/cq/ershoufangPage?pageNo=6&areaId=22&fang=2,ok,20
2026-07-01T20:22:30,22,永川,room,两室,7,https://m.daojiale.com/cq/ershoufangPage?pageNo=7&areaId=22&fang=2,ok,20
2026-07-01T20:22:31,22,永川,room,两室,8,https://m.daojiale.com/cq/ershoufangPage?pageNo=8&areaId=22&fang=2,ok,20
2026-07-01T20:22:32,22,永川,room,两室,9,https://m.daojiale.com/cq/ershoufangPage?pageNo=9&areaId=22&fang=2,ok,20
2026-07-01T20:22:33,22,永川,room,两室,10,https://m.daojiale.com/cq/ershoufangPage?pageNo=10&areaId=22&fang=2,ok,20
2026-07-01T20:22:34,22,永川,room,两室,11,https://m.daojiale.com/cq/ershoufangPage?pageNo=11&areaId=22&fang=2,ok,20
2026-07-01T20:22:35,22,永川,room,两室,12,https://m.daojiale.com/cq/ershoufangPage?pageNo=12&areaId=22&fang=2,ok,20
2026-07-01T20:22:36,22,永川,room,两室,13,https://m.daojiale.com/cq/ershoufangPage?pageNo=13&areaId=22&fang=2,ok,20
2026-07-01T20:22:37,22,永川,room,两室,14,https://m.daojiale.com/cq/ershoufangPage?pageNo=14&areaId=22&fang=2,ok,20
2026-07-01T20:22:38,22,永川,room,两室,15,https://m.daojiale.com/cq/ershoufangPage?pageNo=15&areaId=22&fang=2,ok,20
2026-07-01T20:22:40,22,永川,room,两室,16,https://m.daojiale.com/cq/ershoufangPage?pageNo=16&areaId=22&fang=2,ok,20
2026-07-01T20:22:41,22,永川,room,两室,17,https://m.daojiale.com/cq/ershoufangPage?pageNo=17&areaId=22&fang=2,ok,20
2026-07-01T20:22:42,22,永川,room,两室,18,https://m.daojiale.com/cq/ershoufangPage?pageNo=18&areaId=22&fang=2,ok,15
2026-07-01T20:22:43,22,永川,room,三室,1,https://m.daojiale.com/cq/ershoufangPage?pageNo=1&areaId=22&fang=3,ok,0
2026-07-01T20:22:44,22,永川,room,三室,2,https://m.daojiale.com/cq/ershoufangPage?pageNo=2&areaId=22&fang=3,ok,0
2026-07-01T20:22:45,22,永川,room,三室,3,https://m.daojiale.com/cq/ershoufangPage?pageNo=3&areaId=22&fang=3,ok,0
2026-07-01T20:22:45,22,永川,room,四室,1,https://m.daojiale.com/cq/ershoufangPage?pageNo=1&areaId=22&fang=4,ok,0
2026-07-01T20:22:46,22,永川,room,四室,2,https://m.daojiale.com/cq/ershoufangPage?pageNo=2&areaId=22&fang=4,ok,0
2026-07-01T20:22:47,22,永川,room,四室,3,https://m.daojiale.com/cq/ershoufangPage?pageNo=3&areaId=22&fang=4,ok,9
